Instance,Model,Solved
TA,./results/models/TA/2-2/TA-2-2-935-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-930-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1140-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1270-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1275-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1015-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-960-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1350-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-965-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1920-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1580-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-925-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1365-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1055-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-915-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1035-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-40-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1400-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1875-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-920-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1110-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1280-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-15-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-955-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1150-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1330-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-990-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-970-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1050-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1965-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1305-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1340-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1375-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1385-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1575-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1145-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1335-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1045-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1380-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1395-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-940-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1030-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-975-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1115-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1370-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1090-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1345-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-945-partial.pth,38
TA,./results/models/TA/2-2/TA-2-2-1130-partial.pth,38
TA,./results/models/TA/2-2/TA-2-2-20-partial.pth,38
TA,./results/models/TA/2-2/TA-2-2-30-partial.pth,38
TA,./results/models/TA/2-2/TA-2-2-1985-partial.pth,38
TA,./results/models/TA/2-2/TA-2-2-1850-partial.pth,38
TA,./results/models/TA/2-2/TA-2-2-1185-partial.pth,38
TA,./results/models/TA/2-2/TA-2-2-45-partial.pth,38
TA,./results/models/TA/2-2/TA-2-2-1190-partial.pth,38
TA,./results/models/TA/2-2/TA-2-2-1355-partial.pth,38
TA,./results/models/TA/2-2/TA-2-2-950-partial.pth,38
TA,./results/models/TA/2-2/TA-2-2-55-partial.pth,38
TA,./results/models/TA/2-2/TA-2-2-1120-partial.pth,38
TA,./results/models/TA/2-2/TA-2-2-1125-partial.pth,38
TA,./results/models/TA/2-2/TA-2-2-995-partial.pth,38
TA,./results/models/TA/2-2/TA-2-2-1155-partial.pth,39
TA,./results/models/TA/2-2/TA-2-2-1200-partial.pth,39
TA,./results/models/TA/2-2/TA-2-2-1935-partial.pth,39
TA,./results/models/TA/2-2/TA-2-2-2915-partial.pth,39
TA,./results/models/TA/2-2/TA-2-2-1970-partial.pth,39
TA,./results/models/TA/2-2/TA-2-2-2895-partial.pth,39
TA,./results/models/TA/2-2/TA-2-2-2920-partial.pth,39
TA,./results/models/TA/2-2/TA-2-2-2875-partial.pth,39
TA,./results/models/TA/2-2/TA-2-2-2905-partial.pth,39
TA,./results/models/TA/2-2/TA-2-2-2855-partial.pth,39
TA,./results/models/TA/2-2/TA-2-2-1165-partial.pth,39
TA,./results/models/TA/2-2/TA-2-2-2890-partial.pth,39
TA,./results/models/TA/2-2/TA-2-2-2900-partial.pth,39
TA,./results/models/TA/2-2/TA-2-2-2885-partial.pth,39
TA,./results/models/TA/2-2/TA-2-2-2870-partial.pth,39
TA,./results/models/TA/2-2/TA-2-2-1865-partial.pth,39
TA,./results/models/TA/2-2/TA-2-2-1040-partial.pth,39
TA,./results/models/TA/2-2/TA-2-2-1975-partial.pth,40
TA,./results/models/TA/2-2/TA-2-2-2925-partial.pth,40
TA,./results/models/TA/2-2/TA-2-2-1980-partial.pth,40
TA,./results/models/TA/2-2/TA-2-2-1160-partial.pth,40
TA,./results/models/TA/2-2/TA-2-2-1080-partial.pth,40
TA,./results/models/TA/2-2/TA-2-2-50-partial.pth,40
TA,./results/models/TA/2-2/TA-2-2-1000-partial.pth,41
TA,./results/models/TA/2-2/TA-2-2-1285-partial.pth,41
TA,./results/models/TA/2-2/TA-2-2-1325-partial.pth,41
TA,./results/models/TA/2-2/TA-2-2-2880-partial.pth,41
TA,./results/models/TA/2-2/TA-2-2-2930-partial.pth,41
TA,./results/models/TA/2-2/TA-2-2-1570-partial.pth,41
TA,./results/models/TA/2-2/TA-2-2-1085-partial.pth,41
TA,./results/models/TA/2-2/TA-2-2-1010-partial.pth,42
TA,./results/models/TA/2-2/TA-2-2-1020-partial.pth,42
