Instance,Model,Solved
DP,./results/models/DP/ERL/DP-2-2-9320-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-10035-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-5035-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-4095-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-3915-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-8835-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-8480-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-7075-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-8600-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-5995-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-8805-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-9990-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-9845-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-6210-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-9865-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-5010-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-8495-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-9925-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-265-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-9860-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-3725-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-5955-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-8110-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-9225-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-5190-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-5220-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-8410-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-4000-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-85-partial.pth,51
DP,./results/models/DP/ERL/DP-2-2-7635-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-9115-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-3420-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-3695-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-4125-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-8420-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-4295-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-3100-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-7290-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-7180-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-9195-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-7020-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-9890-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-9200-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-3105-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-340-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-290-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-9105-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-6310-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-9720-partial.pth,52
DP,./results/models/DP/ERL/DP-2-2-5810-partial.pth,53
DP,./results/models/DP/ERL/DP-2-2-7900-partial.pth,53
DP,./results/models/DP/ERL/DP-2-2-6525-partial.pth,53
DP,./results/models/DP/ERL/DP-2-2-8185-partial.pth,53
DP,./results/models/DP/ERL/DP-2-2-7285-partial.pth,53
DP,./results/models/DP/ERL/DP-2-2-8830-partial.pth,53
DP,./results/models/DP/ERL/DP-2-2-9885-partial.pth,53
DP,./results/models/DP/ERL/DP-2-2-8285-partial.pth,53
DP,./results/models/DP/ERL/DP-2-2-8180-partial.pth,53
DP,./results/models/DP/ERL/DP-2-2-9785-partial.pth,53
DP,./results/models/DP/ERL/DP-2-2-9210-partial.pth,53
DP,./results/models/DP/ERL/DP-2-2-5685-partial.pth,53
DP,./results/models/DP/ERL/DP-2-2-7580-partial.pth,53
DP,./results/models/DP/ERL/DP-2-2-6020-partial.pth,53
DP,./results/models/DP/ERL/DP-2-2-8130-partial.pth,53
DP,./results/models/DP/ERL/DP-2-2-3415-partial.pth,53
DP,./results/models/DP/ERL/DP-2-2-4450-partial.pth,53
DP,./results/models/DP/ERL/DP-2-2-4020-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-3540-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-3160-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-4890-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-8230-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-6025-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-4190-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-7830-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-7565-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-6965-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-6960-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-7280-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-215-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-7200-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-7570-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-3510-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-4240-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-7585-partial.pth,54
DP,./results/models/DP/ERL/DP-2-2-4545-partial.pth,55
DP,./results/models/DP/ERL/DP-2-2-7550-partial.pth,55
DP,./results/models/DP/ERL/DP-2-2-4585-partial.pth,55
DP,./results/models/DP/ERL/DP-2-2-8855-partial.pth,55
DP,./results/models/DP/ERL/DP-2-2-4925-partial.pth,55
DP,./results/models/DP/ERL/DP-2-2-7440-partial.pth,55
DP,./results/models/DP/ERL/DP-2-2-5025-partial.pth,55
DP,./results/models/DP/ERL/DP-2-2-8270-partial.pth,55
DP,./results/models/DP/ERL/DP-2-2-8880-partial.pth,55
DP,./results/models/DP/ERL/DP-2-2-8975-partial.pth,55
DP,./results/models/DP/ERL/DP-2-2-6050-partial.pth,55
DP,./results/models/DP/ERL/DP-2-2-8235-partial.pth,55
DP,./results/models/DP/ERL/DP-2-2-9085-partial.pth,56
DP,./results/models/DP/ERL/DP-2-2-6825-partial.pth,56
DP,./results/models/DP/ERL/DP-2-2-7760-partial.pth,56
DP,./results/models/DP/ERL/DP-2-2-7390-partial.pth,56
DP,./results/models/DP/ERL/DP-2-2-6795-partial.pth,56
