Instance,Model,Solved
DP,./results/models/DP/Adam-ERL/DP-2-2-740-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-340-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-775-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-780-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-7450-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-570-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-5435-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-355-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-900-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-580-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-665-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-365-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-955-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-495-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-335-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-455-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-600-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-555-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-630-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-5730-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-7735-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-6305-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-585-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-5845-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-6400-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-625-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-5395-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-530-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-6395-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-635-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-485-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-5560-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-755-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-6210-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-620-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-6190-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-5875-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-6215-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-5590-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-5645-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-615-partial.pth,50
DP,./results/models/DP/Adam-ERL/DP-2-2-5175-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-8455-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-5640-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-5805-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-5755-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-8365-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-5495-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-5830-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-5420-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-805-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-5725-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-5770-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-5815-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-6445-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-7970-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-890-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-6075-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-7640-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-5825-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-5735-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-5760-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-5900-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-7790-partial.pth,51
DP,./results/models/DP/Adam-ERL/DP-2-2-7565-partial.pth,52
DP,./results/models/DP/Adam-ERL/DP-2-2-7065-partial.pth,52
DP,./results/models/DP/Adam-ERL/DP-2-2-7060-partial.pth,52
DP,./results/models/DP/Adam-ERL/DP-2-2-490-partial.pth,52
DP,./results/models/DP/Adam-ERL/DP-2-2-7175-partial.pth,52
DP,./results/models/DP/Adam-ERL/DP-2-2-7030-partial.pth,52
DP,./results/models/DP/Adam-ERL/DP-2-2-8355-partial.pth,52
DP,./results/models/DP/Adam-ERL/DP-2-2-6890-partial.pth,52
DP,./results/models/DP/Adam-ERL/DP-2-2-5580-partial.pth,52
DP,./results/models/DP/Adam-ERL/DP-2-2-7650-partial.pth,53
DP,./results/models/DP/Adam-ERL/DP-2-2-8385-partial.pth,53
DP,./results/models/DP/Adam-ERL/DP-2-2-7760-partial.pth,53
DP,./results/models/DP/Adam-ERL/DP-2-2-8700-partial.pth,53
DP,./results/models/DP/Adam-ERL/DP-2-2-930-partial.pth,53
DP,./results/models/DP/Adam-ERL/DP-2-2-8450-partial.pth,53
DP,./results/models/DP/Adam-ERL/DP-2-2-8005-partial.pth,53
DP,./results/models/DP/Adam-ERL/DP-2-2-7625-partial.pth,53
DP,./results/models/DP/Adam-ERL/DP-2-2-7765-partial.pth,53
DP,./results/models/DP/Adam-ERL/DP-2-2-8010-partial.pth,54
DP,./results/models/DP/Adam-ERL/DP-2-2-8220-partial.pth,54
DP,./results/models/DP/Adam-ERL/DP-2-2-8415-partial.pth,54
DP,./results/models/DP/Adam-ERL/DP-2-2-7190-partial.pth,54
DP,./results/models/DP/Adam-ERL/DP-2-2-7645-partial.pth,54
DP,./results/models/DP/Adam-ERL/DP-2-2-6610-partial.pth,54
DP,./results/models/DP/Adam-ERL/DP-2-2-5615-partial.pth,54
DP,./results/models/DP/Adam-ERL/DP-2-2-7780-partial.pth,54
DP,./results/models/DP/Adam-ERL/DP-2-2-8225-partial.pth,54
DP,./results/models/DP/Adam-ERL/DP-2-2-5290-partial.pth,55
DP,./results/models/DP/Adam-ERL/DP-2-2-5685-partial.pth,55
DP,./results/models/DP/Adam-ERL/DP-2-2-5305-partial.pth,55
DP,./results/models/DP/Adam-ERL/DP-2-2-6555-partial.pth,55
DP,./results/models/DP/Adam-ERL/DP-2-2-7365-partial.pth,55
DP,./results/models/DP/Adam-ERL/DP-2-2-5870-partial.pth,56
DP,./results/models/DP/Adam-ERL/DP-2-2-6320-partial.pth,56
DP,./results/models/DP/Adam-ERL/DP-2-2-8105-partial.pth,56
DP,./results/models/DP/Adam-ERL/DP-2-2-5680-partial.pth,56
DP,./results/models/DP/Adam-ERL/DP-2-2-7980-partial.pth,56
