Instance,N,K,Transitions,States,Time(ms),Failed,Features Vectors
TL,3,13,38,35,75.0,False,"{32514177, 29364226, 12587010, 32505988, 29364482, 12587266, 29364290, 32515080, 29364738, 63180866, 12587522, 54001796, 42471490, 15728784, 32506000, 63181314}"
TL,3,14,1353,1011,23823.0,False,"{32514177, 29364226, 12587010, 32505988, 29364482, 12587266, 63181314, 32515080, 3678337, 15736961, 37232769, 54001796, 20447364, 53617672, 54009985, 15728784, 32506000, 53616769, 63181058, 58855682, 63443202, 25694466, 59248898, 42471682, 53608580, 20054148, 59249154, 29364738, 12587522, 42471938, 25432578, 25694722, 58855938, 42209794, 25301506, 42078722, 36839553, 3285121, 59248706, 63180866, 46403650, 59249218, 29364290, 42471490, 12587586, 25694274, 25301058, 29364802, 20456456, 58855490, 63443010, 12587074, 54010888, 63443458, 20063240, 42078274, 63443522, 42472002}"
TL,3,15,32,28,78.0,False,"{15736961, 29364226, 12587010, 32505988, 29364482, 12587266, 59248706, 32515080, 29364738, 63180866, 63181314, 46403650, 32506000, 42471938}"
TL,4,2,262,200,1146.0,False,"{32514177, 29364226, 29364482, 32505988, 54001796, 63181314, 29364738, 32515080, 15736961, 59249154, 53608580, 20054148, 20447364, 53617672, 36839553, 15728784, 32506000, 63181058, 58986754, 59248898, 58855682, 58855938, 63180866, 59248706, 25694274, 29364290, 58855490}"
TL,4,3,1734,1256,39958.0,False,"{15736961, 29364226, 29364482, 32505988, 63181314, 29364738, 54001796, 32515080, 37232769, 20447364, 63181058, 54010888, 54009985, 20456456, 32514177, 32506000, 15728784, 36839553, 59248898, 25694466, 63443202, 58986754, 25301250, 58855682, 53608580, 20054148, 59249154, 63443458, 25432578, 58855938, 25694722, 25301506, 58987010, 3678337, 3285121, 63180866, 25694274, 29364290, 63443010, 59248706, 58986562, 58855490, 53617672, 20063240, 29364802, 58856002, 63181378, 59249218}"
TL,4,4,42,37,91.0,False,"{32514177, 29364226, 29364482, 32505988, 59248706, 63180866, 63181314, 32515080, 3678337, 29364738, 59249218, 15728784, 32506000}"
TL,4,5,192,167,1333.0,False,"{15736961, 29364226, 29364482, 32505988, 63181314, 29364738, 63181058, 32515080, 54001796, 3678337, 20455553, 37232769, 32506000, 59248898, 25694466, 59249154, 63180866, 59248706, 29364802}"
TL,4,6,149,127,784.0,False,"{15736961, 29364226, 29364482, 32505988, 63181314, 29364738, 32514177, 32515080, 54001796, 54010888, 20447364, 54009985, 32506000, 15728784, 63181058, 63443458, 59249154, 63180866, 29364290}"
TL,4,7,150,141,692.0,False,"{32514177, 29364226, 29364482, 32505988, 29364290, 63181314, 29364738, 32515080, 54001796, 15736961, 63180866, 20447364, 59248706, 15728784, 32506000}"
TL,4,8,190,157,1148.0,False,"{15736961, 29364226, 29364482, 32505988, 63181314, 59249154, 29364738, 32515080, 63180866, 63443458, 54001796, 37232769, 29364290, 54009985, 32506000, 20447364, 25694722, 63181378}"
TL,4,9,220,188,1461.0,False,"{15736961, 29364226, 29364482, 32505988, 29364738, 20447364, 54001796, 32515080, 63181314, 20455553, 25694722, 32506000, 63181058, 59248898, 58855682, 59249154, 63180866, 29364290, 59248706}"
TL,4,10,257,215,1558.0,False,"{15736961, 29364226, 29364482, 32505988, 63180866, 63181314, 29364738, 32515080, 59249154, 29364290, 54001796, 20447364, 59248706, 25694274, 32506000, 63181058, 59248898, 25694722}"
TL,4,11,69,57,348.0,False,"{15736961, 29364226, 29364482, 32505988, 20447364, 63180866, 29364738, 32515080, 29364290, 59248706, 63181058, 59249154, 32506000, 63181314}"
TL,4,12,359,313,3175.0,False,"{15736961, 29364226, 29364482, 32505988, 29364738, 54001796, 59249154, 32515080, 32514177, 37232769, 54010888, 20447364, 32506000, 15728784, 63181058, 25694722, 63181314, 63180866, 29364290, 25694274, 59248706}"
TL,4,13,126,114,628.0,False,"{15736961, 29364226, 29364482, 32505988, 54001796, 63181314, 29364738, 32515080, 63180866, 29364290, 63181058, 32506000, 63443202, 59248898, 25694466}"
TL,4,14,100,87,366.0,False,"{15736961, 29364226, 29364482, 32505988, 63181314, 63180866, 54009985, 32515080, 29364802, 32514177, 59248706, 54001796, 29364290, 32506000, 15728784, 59249154}"
TL,4,15,114,103,430.0,False,"{15736961, 29364226, 29364482, 32505988, 29364738, 20447364, 54001796, 32515080, 63181314, 59249154, 63180866, 25694274, 32506000}"
TL,5,2,93,87,358.0,False,"{15736961, 29364226, 12587010, 32505988, 29364482, 12587266, 29364738, 32515080, 63180866, 63181314, 59249154, 29364290, 12587074, 59248706, 32506000, 42209794}"
TL,5,3,356,284,2704.0,False,"{15736961, 29364226, 12587010, 32505988, 29364482, 12587266, 63181314, 32515080, 12587522, 59249154, 37232769, 32514177, 20447364, 54010888, 32506000, 15728784, 42471682, 63181058, 59248898, 54001796, 46404098, 25694722, 25432578, 29364738, 42471938, 63180866, 42471490, 29364290, 12587074, 46403650, 59248706, 63443010, 25694274}"
TL,5,4,448,375,5756.0,False,"{15736961, 29364226, 12587010, 32505988, 29364482, 12587266, 20447364, 32515080, 63181314, 59249154, 25694722, 37232769, 54001796, 3678337, 32506000, 63181058, 63443202, 46403842, 59248898, 25432322, 42471682, 25694466, 42471938, 29364738, 46404098, 12587522, 63180866, 59248706, 46403650, 29364290, 12587074, 42471490}"
TL,2,2,12,11,24.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,3,13,12,17.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 29364738, 59248706, 32515080, 32506000}"
TL,2,4,12,11,14.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,5,12,11,14.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,2,6,12,11,19.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,7,12,11,18.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,8,12,11,18.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,9,14,13,18.0,False,"{15736961, 29364226, 29364482, 32505988, 29364738, 59249154, 59248706, 32515080, 32506000}"
TL,2,10,12,11,13.0,False,"{32514177, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 15728784}"
TL,2,11,12,11,14.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,12,12,11,14.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,13,12,11,13.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,14,12,11,14.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,2,15,12,11,17.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,3,2,109,90,302.0,False,"{32514177, 29364226, 12587010, 32505988, 29364482, 12587266, 29364738, 32515080, 54001796, 63443458, 15736961, 54009985, 37232769, 32506000, 15728784, 63181314, 12587522, 59249154, 58987010, 42471938, 29364290, 63180866, 29364802, 12587586, 63181378, 42471490, 59248706}"
TL,2,2,12,11,26.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,3,12,11,16.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,2,4,12,11,16.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,2,5,12,11,18.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,2,6,12,11,15.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,2,7,12,11,17.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,8,12,11,18.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,9,12,11,17.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,10,12,11,13.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
