Instance,N,K,Name,Transitions,States,Time(ms),Failed,Method
TA,6,2,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,6,3,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,6,4,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,6,5,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,6,6,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,6,7,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,6,8,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,6,9,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,6,10,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,6,11,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,6,12,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,6,13,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,6,14,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,6,15,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,7,1,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,7,2,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,7,3,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,7,4,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,7,5,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,7,6,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,7,7,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,7,8,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,7,9,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,7,10,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,7,11,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,7,12,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,7,13,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,7,14,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,7,15,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,8,1,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,8,2,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,8,3,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,8,4,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,8,5,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,8,6,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,8,7,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,8,8,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,8,9,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,8,10,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,8,11,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,8,12,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,8,13,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,8,14,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,8,15,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,9,1,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,9,2,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,9,3,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,9,4,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,9,5,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,9,6,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,9,7,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,9,8,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,9,9,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,9,10,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,9,11,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,9,12,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,9,13,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,9,14,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,9,15,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,10,1,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,10,2,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,10,3,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,10,4,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,10,5,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,10,6,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,10,7,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,10,8,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,10,9,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,10,10,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,10,11,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,10,12,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,10,13,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,10,14,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,10,15,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,11,1,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,11,2,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,11,3,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,11,4,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,11,5,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,11,6,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,11,7,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,11,8,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,11,9,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,11,10,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,11,11,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,11,12,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,11,13,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,11,14,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,11,15,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,12,1,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,12,2,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,12,3,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,12,4,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,12,5,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,12,6,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,12,7,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,12,8,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,12,9,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,12,10,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,12,11,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,12,12,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,12,13,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,12,14,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,12,15,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,13,1,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,13,2,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,13,3,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,13,4,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,13,5,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,13,6,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,13,7,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,13,8,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,13,9,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,13,10,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,13,11,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,13,12,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,13,13,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,13,14,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,13,15,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,14,1,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,14,2,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,14,3,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,14,4,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,14,5,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,14,6,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,14,7,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,14,8,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,14,9,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,14,10,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,14,11,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,14,12,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,14,13,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,14,14,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,14,15,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,15,1,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,15,2,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,15,3,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,15,4,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,15,5,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,15,6,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,15,7,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,15,8,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,15,9,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,15,10,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,15,11,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,15,12,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,15,13,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,15,14,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,15,15,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
