Instance,N,K,Name,Transitions,States,Time(ms),Failed,Method
DP,8,15,./results/models/DP/IERL/DP-2-2-4460-partial.pth,1494,721,71494,False,IERL
DP,9,1,./results/models/DP/IERL/DP-2-2-4460-partial.pth,2624,828,108303,False,IERL
DP,9,2,./results/models/DP/IERL/DP-2-2-4460-partial.pth,2641,845,112546,False,IERL
DP,9,3,./results/models/DP/IERL/DP-2-2-4460-partial.pth,2658,862,117488,False,IERL
DP,9,4,./results/models/DP/IERL/DP-2-2-4460-partial.pth,2675,879,123004,False,IERL
DP,9,5,./results/models/DP/IERL/DP-2-2-4460-partial.pth,2692,896,142483,False,IERL
DP,9,6,./results/models/DP/IERL/DP-2-2-4460-partial.pth,2709,913,97228,False,IERL
DP,9,7,./results/models/DP/IERL/DP-2-2-4460-partial.pth,2726,930,104070,False,IERL
DP,9,8,./results/models/DP/IERL/DP-2-2-4460-partial.pth,2743,947,115130,False,IERL
DP,9,9,./results/models/DP/IERL/DP-2-2-4460-partial.pth,2760,964,98337,False,IERL
DP,9,10,./results/models/DP/IERL/DP-2-2-4460-partial.pth,2777,981,110367,False,IERL
DP,9,11,./results/models/DP/IERL/DP-2-2-4460-partial.pth,2794,998,89468,False,IERL
DP,9,12,./results/models/DP/IERL/DP-2-2-4460-partial.pth,2811,1015,97154,False,IERL
DP,9,13,./results/models/DP/IERL/DP-2-2-4460-partial.pth,2828,1032,139462,False,IERL
DP,9,14,./results/models/DP/IERL/DP-2-2-4460-partial.pth,2845,1049,107029,False,IERL
DP,9,15,./results/models/DP/IERL/DP-2-2-4460-partial.pth,2862,1066,125228,False,IERL
DP,10,1,./results/models/DP/IERL/DP-2-2-4460-partial.pth,5506,1405,516291,False,IERL
DP,10,2,./results/models/DP/IERL/DP-2-2-4460-partial.pth,5525,1424,476476,False,IERL
DP,10,3,./results/models/DP/IERL/DP-2-2-4460-partial.pth,5544,1443,459283,False,IERL
DP,10,4,./results/models/DP/IERL/DP-2-2-4460-partial.pth,5563,1462,478583,False,IERL
