Instance,N,K,Transitions,States,Time(ms),Failed,Features Vectors
AT,7,8,5001,5001,9999,True,set()
AT,7,9,5001,5001,9999,True,set()
AT,7,10,5001,5001,9999,True,set()
AT,7,11,5001,5001,9999,True,set()
AT,7,12,5001,5001,9999,True,set()
AT,7,13,5001,5001,9999,True,set()
AT,7,14,5001,5001,9999,True,set()
AT,7,15,5001,5001,9999,True,set()
AT,8,2,5001,4778,3075998.0,True,"{2080383104, 2080379008, 1879314434, 1879322626, 2080907268, 2080440321, 1879375880, 3255107592, 805634056, 1107570696, 3791978504, 2181365768, 1107578888, 1879330824, 2080374800, 1006641168, 2080382992, 1006637072, 2080378896, 234889232, 2382368784, 234885136, 3456107552, 1308623904, 2080375840}"
AT,8,3,5001,5001,9999,True,set()
AT,8,4,5001,5001,9999,True,set()
AT,8,5,5001,5001,9999,True,set()
AT,8,6,5001,5001,9999,True,set()
AT,8,7,5001,5001,9999,True,set()
AT,8,8,5001,5001,9999,True,set()
AT,8,9,5001,5001,9999,True,set()
AT,8,10,5001,5001,9999,True,set()
AT,8,11,5001,5001,9999,True,set()
AT,8,12,5001,5001,9999,True,set()
AT,8,13,5001,5001,9999,True,set()
AT,8,14,5001,5001,9999,True,set()
AT,8,15,5001,5001,9999,True,set()
AT,9,2,5001,4935,3394233.0,True,"{2080383104, 2080379008, 1879314434, 1879322626, 2080907268, 2080440321, 1879375880, 3255107592, 805634056, 1107570696, 3791978504, 2181365768, 2080374800, 1006641168, 2080382992, 1006637072, 2080378896, 234889232, 1308623904}"
AT,9,3,5001,5001,9999,True,set()
AT,9,4,5001,5001,9999,True,set()
AT,9,5,5001,5001,9999,True,set()
AT,9,6,5001,5001,9999,True,set()
AT,9,7,5001,5001,9999,True,set()
AT,9,8,5001,5001,9999,True,set()
AT,9,9,5001,5001,9999,True,set()
AT,9,10,5001,5001,9999,True,set()
AT,9,11,5001,5001,9999,True,set()
AT,9,12,5001,5001,9999,True,set()
AT,9,13,5001,5001,9999,True,set()
AT,9,14,5001,5001,9999,True,set()
AT,9,15,5001,5001,9999,True,set()
