Instance,N,K,Transitions,States,Time(ms),Failed,Features Vectors
CM,13,11,RA,15001,-1,9999,True
CM,13,12,RA,15001,-1,9999,True
CM,13,13,RA,15001,-1,9999,True
CM,13,14,RA,15001,-1,9999,True
CM,13,15,RA,15001,-1,9999,True
CM,14,2,RA,15001,-1,9999,True
CM,14,3,RA,15001,-1,9999,True
CM,14,4,RA,15001,-1,9999,True
CM,14,5,RA,15001,-1,9999,True
CM,14,6,RA,15001,-1,9999,True
CM,14,7,RA,15001,-1,9999,True
CM,14,8,RA,15001,-1,9999,True
CM,14,9,RA,15001,-1,9999,True
CM,14,10,RA,15001,-1,9999,True
CM,14,11,RA,15001,-1,9999,True
CM,14,12,RA,15001,-1,9999,True
CM,14,13,RA,15001,-1,9999,True
CM,14,14,RA,15001,-1,9999,True
CM,14,15,RA,15001,-1,9999,True
CM,15,2,RA,15001,-1,9999,True
CM,15,3,RA,15001,-1,9999,True
CM,15,4,RA,15001,-1,9999,True
CM,15,5,RA,15001,-1,9999,True
CM,15,6,RA,15001,-1,9999,True
CM,15,7,RA,15001,-1,9999,True
CM,15,8,RA,15001,-1,9999,True
CM,15,9,RA,15001,-1,9999,True
CM,15,10,RA,15001,-1,9999,True
CM,15,11,RA,15001,-1,9999,True
CM,15,12,RA,15001,-1,9999,True
CM,15,13,RA,15001,-1,9999,True
CM,15,14,RA,15001,-1,9999,True
CM,15,15,RA,15001,-1,9999,True
